country;variable;percentile;year;value;age;pop
CA;sptinc992i;p99.5p99.9;1935;0.0656;992;i
CA;sptinc992i;p99.5p99.9;1936;0.066699997;992;i
CA;sptinc992i;p99.5p99.9;1937;0.063199997;992;i
CA;sptinc992i;p99.5p99.9;1938;0.0726;992;i
CA;sptinc992i;p99.5p99.9;1939;0.066;992;i
CA;sptinc992i;p99.5p99.9;1940;0.058400001;992;i
CA;sptinc992i;p99.5p99.9;1941;0.052200001;992;i
CA;sptinc992i;p99.5p99.9;1942;0.0447;992;i
CA;sptinc992i;p99.5p99.9;1943;0.0429;992;i
CA;sptinc992i;p99.5p99.9;1944;0.040199999;992;i
CA;sptinc992i;p99.5p99.9;1945;0.041000001;992;i
CA;sptinc992i;p99.5p99.9;1946;0.044;992;i
CA;sptinc992i;p99.5p99.9;1947;0.045299999;992;i
CA;sptinc992i;p99.5p99.9;1948;0.042599998;992;i
CA;sptinc992i;p99.5p99.9;1949;0.044599999;992;i
CA;sptinc992i;p99.5p99.9;1950;0.0451;992;i
CA;sptinc992i;p99.5p99.9;1951;0.0414;992;i
CA;sptinc992i;p99.5p99.9;1952;0.040399998;992;i
CA;sptinc992i;p99.5p99.9;1953;0.0405;992;i
CA;sptinc992i;p99.5p99.9;1954;0.042800002;992;i
CA;sptinc992i;p99.5p99.9;1955;0.0414;992;i
CA;sptinc992i;p99.5p99.9;1956;0.0394;992;i
CA;sptinc992i;p99.5p99.9;1957;0.039500002;992;i
CA;sptinc992i;p99.5p99.9;1958;0.040600002;992;i
CA;sptinc992i;p99.5p99.9;1959;0.040100001;992;i
CA;sptinc992i;p99.5p99.9;1960;0.0403;992;i
CA;sptinc992i;p99.5p99.9;1961;0.040800001;992;i
CA;sptinc992i;p99.5p99.9;1962;0.039000001;992;i
CA;sptinc992i;p99.5p99.9;1963;0.038199998;992;i
CA;sptinc992i;p99.5p99.9;1964;0.039099999;992;i
CA;sptinc992i;p99.5p99.9;1965;0.038400002;992;i
CA;sptinc992i;p99.5p99.9;1966;0.0372;992;i
CA;sptinc992i;p99.5p99.9;1967;0.037799999;992;i
CA;sptinc992i;p99.5p99.9;1968;0.037999999;992;i
CA;sptinc992i;p99.5p99.9;1969;0.037799999;992;i
CA;sptinc992i;p99.5p99.9;1970;0.037900001;992;i
CA;sptinc992i;p99.5p99.9;1971;0.037900001;992;i
CA;sptinc992i;p99.5p99.9;1972;0.037599999;992;i
CA;sptinc992i;p99.5p99.9;1973;0.037500001;992;i
CA;sptinc992i;p99.5p99.9;1974;0.037099998;992;i
CA;sptinc992i;p99.5p99.9;1975;0.036499999;992;i
CA;sptinc992i;p99.5p99.9;1976;0.0339;992;i
CA;sptinc992i;p99.5p99.9;1977;0.032499999;992;i
CA;sptinc992i;p99.5p99.9;1978;0.032099999;992;i
CA;sptinc992i;p99.5p99.9;1979;0.033300001;992;i
CA;sptinc992i;p99.5p99.9;1980;0.034499999;992;i
CA;sptinc992i;p99.5p99.9;1981;0.033199999;992;i
CA;sptinc992i;p99.5p99.9;1982;0.034600001;992;i
CA;sptinc992i;p99.5p99.9;1983;0.034699999;992;i
CA;sptinc992i;p99.5p99.9;1984;0.034000002;992;i
CA;sptinc992i;p99.5p99.9;1985;0.034600001;992;i
CA;sptinc992i;p99.5p99.9;1986;0.035799999;992;i
CA;sptinc992i;p99.5p99.9;1987;0.0383;992;i
CA;sptinc992i;p99.5p99.9;1988;0.0405;992;i
CA;sptinc992i;p99.5p99.9;1989;0.0436;992;i
CA;sptinc992i;p99.5p99.9;1990;0.039099999;992;i
CA;sptinc992i;p99.5p99.9;1991;0.0396;992;i
CA;sptinc992i;p99.5p99.9;1992;0.040800001;992;i
CA;sptinc992i;p99.5p99.9;1993;0.044;992;i
CA;sptinc992i;p99.5p99.9;1994;0.0451;992;i
CA;sptinc992i;p99.5p99.9;1995;0.042300001;992;i
CA;sptinc992i;p99.5p99.9;1996;0.0438;992;i
CA;sptinc992i;p99.5p99.9;1997;0.046799999;992;i
CA;sptinc992i;p99.5p99.9;1998;0.0484;992;i
CA;sptinc992i;p99.5p99.9;1999;0.0491;992;i
CA;sptinc992i;p99.5p99.9;2000;0.0528;992;i
CA;sptinc992i;p99.5p99.9;2001;0.0502;992;i
CA;sptinc992i;p99.5p99.9;2002;0.048999999;992;i
CA;sptinc992i;p99.5p99.9;2003;0.048999999;992;i
CA;sptinc992i;p99.5p99.9;2004;0.050900001;992;i
CA;sptinc992i;p99.5p99.9;2005;0.052999999;992;i
CA;sptinc992i;p99.5p99.9;2006;0.055500001;992;i
CA;sptinc992i;p99.5p99.9;2007;0.056699999;992;i
CA;sptinc992i;p99.5p99.9;2008;0.052299999;992;i
CA;sptinc992i;p99.5p99.9;2009;0.049699999;992;i
CA;sptinc992i;p99.5p99.9;2010;0.050799999;992;i
CA;sptinc992i;p99.5p100;1920;0.1049;992;i
CA;sptinc992i;p99.5p100;1921;0.12549999;992;i
CA;sptinc992i;p99.5p100;1922;0.1074;992;i
CA;sptinc992i;p99.5p100;1923;0.1022;992;i
CA;sptinc992i;p99.5p100;1924;0.1039;992;i
CA;sptinc992i;p99.5p100;1925;0.094800003;992;i
CA;sptinc992i;p99.5p100;1926;0.1022;992;i
CA;sptinc992i;p99.5p100;1927;0.1078;992;i
CA;sptinc992i;p99.5p100;1928;0.1123;992;i
CA;sptinc992i;p99.5p100;1929;0.1147;992;i
CA;sptinc992i;p99.5p100;1930;0.1186;992;i
CA;sptinc992i;p99.5p100;1931;0.12;992;i
CA;sptinc992i;p99.5p100;1932;0.12710001;992;i
CA;sptinc992i;p99.5p100;1933;0.12890001;992;i
CA;sptinc992i;p99.5p100;1934;0.1259;992;i
CA;sptinc992i;p99.5p100;1935;0.1219;992;i
CA;sptinc992i;p99.5p100;1936;0.1267;992;i
CA;sptinc992i;p99.5p100;1937;0.1179;992;i
CA;sptinc992i;p99.5p100;1938;0.1331;992;i
CA;sptinc992i;p99.5p100;1939;0.1223;992;i
CA;sptinc992i;p99.5p100;1940;0.1035;992;i
CA;sptinc992i;p99.5p100;1941;0.094599999;992;i
CA;sptinc992i;p99.5p100;1942;0.0801;992;i
CA;sptinc992i;p99.5p100;1943;0.075099997;992;i
CA;sptinc992i;p99.5p100;1944;0.069499999;992;i
CA;sptinc992i;p99.5p100;1945;0.069899999;992;i
CA;sptinc992i;p99.5p100;1946;0.074199997;992;i
CA;sptinc992i;p99.5p100;1947;0.076099999;992;i
CA;sptinc992i;p99.5p100;1948;0.071999997;992;i
CA;sptinc992i;p99.5p100;1949;0.073799998;992;i
CA;sptinc992i;p99.5p100;1950;0.0757;992;i
CA;sptinc992i;p99.5p100;1951;0.069399998;992;i
CA;sptinc992i;p99.5p100;1952;0.067500003;992;i
CA;sptinc992i;p99.5p100;1953;0.067500003;992;i
CA;sptinc992i;p99.5p100;1954;0.071000002;992;i
CA;sptinc992i;p99.5p100;1955;0.07;992;i
CA;sptinc992i;p99.5p100;1956;0.065700002;992;i
CA;sptinc992i;p99.5p100;1957;0.065399997;992;i
CA;sptinc992i;p99.5p100;1958;0.066799998;992;i
CA;sptinc992i;p99.5p100;1959;0.065499999;992;i
CA;sptinc992i;p99.5p100;1960;0.0656;992;i
CA;sptinc992i;p99.5p100;1961;0.066299997;992;i
CA;sptinc992i;p99.5p100;1962;0.0623;992;i
CA;sptinc992i;p99.5p100;1963;0.060600001;992;i
CA;sptinc992i;p99.5p100;1964;0.062399998;992;i
CA;sptinc992i;p99.5p100;1965;0.0612;992;i
CA;sptinc992i;p99.5p100;1966;0.058800001;992;i
CA;sptinc992i;p99.5p100;1967;0.059300002;992;i
CA;sptinc992i;p99.5p100;1968;0.059599999;992;i
CA;sptinc992i;p99.5p100;1969;0.059099998;992;i
CA;sptinc992i;p99.5p100;1970;0.058699999;992;i
CA;sptinc992i;p99.5p100;1971;0.0579;992;i
CA;sptinc992i;p99.5p100;1972;0.058400001;992;i
CA;sptinc992i;p99.5p100;1973;0.058899999;992;i
CA;sptinc992i;p99.5p100;1974;0.058600001;992;i
CA;sptinc992i;p99.5p100;1975;0.058400001;992;i
CA;sptinc992i;p99.5p100;1976;0.053599998;992;i
CA;sptinc992i;p99.5p100;1977;0.051800001;992;i
CA;sptinc992i;p99.5p100;1978;0.0517;992;i
CA;sptinc992i;p99.5p100;1979;0.055199999;992;i
CA;sptinc992i;p99.5p100;1980;0.058400001;992;i
CA;sptinc992i;p99.5p100;1981;0.055599999;992;i
CA;sptinc992i;p99.5p100;1982;0.0605;992;i
CA;sptinc992i;p99.5p100;1983;0.059099998;992;i
CA;sptinc992i;p99.5p100;1984;0.0594;992;i
CA;sptinc992i;p99.5p100;1985;0.060899999;992;i
CA;sptinc992i;p99.5p100;1986;0.062600002;992;i
CA;sptinc992i;p99.5p100;1987;0.068700001;992;i
CA;sptinc992i;p99.5p100;1988;0.077;992;i
CA;sptinc992i;p99.5p100;1989;0.0876;992;i
CA;sptinc992i;p99.5p100;1990;0.072099999;992;i
CA;sptinc992i;p99.5p100;1991;0.072800003;992;i
CA;sptinc992i;p99.5p100;1992;0.074000001;992;i
CA;sptinc992i;p99.5p100;1993;0.080499999;992;i
CA;sptinc992i;p99.5p100;1994;0.078699999;992;i
CA;sptinc992i;p99.5p100;1995;0.077500001;992;i
CA;sptinc992i;p99.5p100;1996;0.082999997;992;i
CA;sptinc992i;p99.5p100;1997;0.091600001;992;i
CA;sptinc992i;p99.5p100;1998;0.096100003;992;i
CA;sptinc992i;p99.5p100;1999;0.098499998;992;i
CA;sptinc992i;p99.5p100;2000;0.1109;992;i
CA;sptinc992i;p99.5p100;2001;0.104;992;i
CA;sptinc992i;p99.5p100;2002;0.099299997;992;i
CA;sptinc992i;p99.5p100;2003;0.098099999;992;i
CA;sptinc992i;p99.5p100;2004;0.1048;992;i
CA;sptinc992i;p99.5p100;2005;0.1118;992;i
CA;sptinc992i;p99.5p100;2006;0.1178;992;i
CA;sptinc992i;p99.5p100;2007;0.1194;992;i
CA;sptinc992i;p99.5p100;2008;0.1085;992;i
CA;sptinc992i;p99.5p100;2009;0.098200001;992;i
CA;sptinc992i;p99.5p100;2010;0.101;992;i
CA;sptinc992i;p95p99;1920;0.18189999;992;i
CA;sptinc992i;p95p99;1921;0.2298;992;i
CA;sptinc992i;p95p99;1922;0.1917;992;i
CA;sptinc992i;p95p99;1923;0.1577;992;i
CA;sptinc992i;p95p99;1924;0.1611;992;i
CA;sptinc992i;p95p99;1925;0.16590001;992;i
CA;sptinc992i;p95p99;1926;0.16140001;992;i
CA;sptinc992i;p95p99;1927;0.1601;992;i
CA;sptinc992i;p95p99;1928;0.15989999;992;i
CA;sptinc992i;p95p99;1929;0.1609;992;i
CA;sptinc992i;p95p99;1930;0.1663;992;i
CA;sptinc992i;p95p99;1931;0.19419999;992;i
CA;sptinc992i;p95p99;1932;0.2175;992;i
CA;sptinc992i;p95p99;1933;0.22840001;992;i
CA;sptinc992i;p95p99;1934;0.21610001;992;i
CA;sptinc992i;p95p99;1935;0.211;992;i
CA;sptinc992i;p95p99;1936;0.20900001;992;i
CA;sptinc992i;p95p99;1937;0.1955;992;i
CA;sptinc992i;p95p99;1938;0.2115;992;i
CA;sptinc992i;p95p99;1939;0.2034;992;i
CA;sptinc992i;p95p99;1940;0.18970001;992;i
CA;sptinc992i;p95p99;1941;0.1745;992;i
CA;sptinc992i;p95p99;1942;0.1513;992;i
CA;sptinc992i;p95p99;1943;0.1512;992;i
CA;sptinc992i;p95p99;1944;0.14480001;992;i
CA;sptinc992i;p95p99;1945;0.1451;992;i
CA;sptinc992i;p95p99;1946;0.14569999;992;i
CA;sptinc992i;p95p99;1947;0.14669999;992;i
CA;sptinc992i;p95p99;1948;0.141;992;i
CA;sptinc992i;p95p99;1949;0.1469;992;i
CA;sptinc992i;p95p99;1950;0.14569999;992;i
CA;sptinc992i;p95p99;1951;0.1393;992;i
CA;sptinc992i;p95p99;1952;0.1407;992;i
CA;sptinc992i;p95p99;1953;0.145;992;i
CA;sptinc992i;p95p99;1954;0.1496;992;i
CA;sptinc992i;p95p99;1955;0.1471;992;i
CA;sptinc992i;p95p99;1956;0.14560001;992;i
CA;sptinc992i;p95p99;1957;0.1486;992;i
CA;sptinc992i;p95p99;1958;0.15109999;992;i
CA;sptinc992i;p95p99;1959;0.1521;992;i
CA;sptinc992i;p95p99;1960;0.15360001;992;i
CA;sptinc992i;p95p99;1961;0.1561;992;i
CA;sptinc992i;p95p99;1962;0.1505;992;i
CA;sptinc992i;p95p99;1963;0.1496;992;i
CA;sptinc992i;p95p99;1964;0.1505;992;i
CA;sptinc992i;p95p99;1965;0.14839999;992;i
CA;sptinc992i;p95p99;1966;0.148;992;i
CA;sptinc992i;p95p99;1967;0.14910001;992;i
CA;sptinc992i;p95p99;1968;0.1499;992;i
CA;sptinc992i;p95p99;1969;0.15000001;992;i
CA;sptinc992i;p95p99;1970;0.1525;992;i
CA;sptinc992i;p95p99;1971;0.1521;992;i
CA;sptinc992i;p95p99;1972;0.15189999;992;i
CA;sptinc992i;p95p99;1973;0.1494;992;i
CA;sptinc992i;p95p99;1974;0.15099999;992;i
CA;sptinc992i;p95p99;1975;0.1505;992;i
CA;sptinc992i;p95p99;1976;0.1494;992;i
CA;sptinc992i;p95p99;1977;0.147;992;i
CA;sptinc992i;p95p99;1978;0.1485;992;i
CA;sptinc992i;p95p99;1979;0.14650001;992;i
CA;sptinc992i;p95p99;1980;0.1495;992;i
CA;sptinc992i;p95p99;1981;0.147;992;i
CA;sptinc992i;p95p99;1982;0.1446;992;i
CA;sptinc992i;p95p99;1983;0.1453;992;i
CA;sptinc992i;p95p99;1984;0.142;992;i
CA;sptinc992i;p95p99;1985;0.1406;992;i
CA;sptinc992i;p95p99;1986;0.1419;992;i
CA;sptinc992i;p95p99;1987;0.14120001;992;i
CA;sptinc992i;p95p99;1988;0.1397;992;i
CA;sptinc992i;p95p99;1989;0.14030001;992;i
CA;sptinc992i;p95p99;1990;0.13850001;992;i
CA;sptinc992i;p95p99;1991;0.14210001;992;i
CA;sptinc992i;p95p99;1992;0.14399999;992;i
CA;sptinc992i;p95p99;1993;0.1471;992;i
CA;sptinc992i;p95p99;1994;0.16580001;992;i
CA;sptinc992i;p95p99;1995;0.1464;992;i
CA;sptinc992i;p95p99;1996;0.1471;992;i
CA;sptinc992i;p95p99;1997;0.147;992;i
CA;sptinc992i;p95p99;1998;0.14749999;992;i
CA;sptinc992i;p95p99;1999;0.14650001;992;i
CA;sptinc992i;p95p99;2000;0.1471;992;i
CA;sptinc992i;p95p99;2001;0.14669999;992;i
CA;sptinc992i;p95p99;2002;0.1479;992;i
CA;sptinc992i;p95p99;2003;0.148;992;i
CA;sptinc992i;p95p99;2004;0.1478;992;i
CA;sptinc992i;p95p99;2005;0.1478;992;i
CA;sptinc992i;p95p99;2006;0.1488;992;i
CA;sptinc992i;p95p99;2007;0.14910001;992;i
CA;sptinc992i;p95p99;2008;0.14920001;992;i
CA;sptinc992i;p95p99;2009;0.1514;992;i
CA;sptinc992i;p95p99;2010;0.1521;992;i
CA;sptinc992i;p95p100;1920;0.32600001;992;i
CA;sptinc992i;p95p100;1921;0.40580001;992;i
CA;sptinc992i;p95p100;1922;0.3434;992;i
CA;sptinc992i;p95p100;1923;0.30149999;992;i
CA;sptinc992i;p95p100;1924;0.30649999;992;i
CA;sptinc992i;p95p100;1925;0.2976;992;i
CA;sptinc992i;p95p100;1926;0.30149999;992;i
CA;sptinc992i;p95p100;1927;0.30700001;992;i
CA;sptinc992i;p95p100;1928;0.31310001;992;i
CA;sptinc992i;p95p100;1929;0.31729999;992;i
CA;sptinc992i;p95p100;1930;0.32730001;992;i
CA;sptinc992i;p95p100;1931;0.3603;992;i
CA;sptinc992i;p95p100;1932;0.3942;992;i
CA;sptinc992i;p95p100;1933;0.40880001;992;i
CA;sptinc992i;p95p100;1934;0.39109999;992;i
CA;sptinc992i;p95p100;1935;0.3809;992;i
CA;sptinc992i;p95p100;1936;0.38350001;992;i
CA;sptinc992i;p95p100;1937;0.3581;992;i
CA;sptinc992i;p95p100;1938;0.3955;992;i
CA;sptinc992i;p95p100;1939;0.3723;992;i
CA;sptinc992i;p95p100;1940;0.33680001;992;i
CA;sptinc992i;p95p100;1941;0.30739999;992;i
CA;sptinc992i;p95p100;1942;0.2642;992;i
CA;sptinc992i;p95p100;1943;0.25839999;992;i
CA;sptinc992i;p95p100;1944;0.2449;992;i
CA;sptinc992i;p95p100;1945;0.2463;992;i
CA;sptinc992i;p95p100;1946;0.25299999;992;i
CA;sptinc992i;p95p100;1947;0.25659999;992;i
CA;sptinc992i;p95p100;1948;0.2449;992;i
CA;sptinc992i;p95p100;1949;0.25369999;992;i
CA;sptinc992i;p95p100;1950;0.2545;992;i
CA;sptinc992i;p95p100;1951;0.2396;992;i
CA;sptinc992i;p95p100;1952;0.23909999;992;i
CA;sptinc992i;p95p100;1953;0.2437;992;i
CA;sptinc992i;p95p100;1954;0.2529;992;i
CA;sptinc992i;p95p100;1955;0.249;992;i
CA;sptinc992i;p95p100;1956;0.2419;992;i
CA;sptinc992i;p95p100;1957;0.245;992;i
CA;sptinc992i;p95p100;1958;0.25;992;i
CA;sptinc992i;p95p100;1959;0.2494;992;i
CA;sptinc992i;p95p100;1960;0.25130001;992;i
CA;sptinc992i;p95p100;1961;0.25529999;992;i
CA;sptinc992i;p95p100;1962;0.24420001;992;i
CA;sptinc992i;p95p100;1963;0.2411;992;i
CA;sptinc992i;p95p100;1964;0.24429999;992;i
CA;sptinc992i;p95p100;1965;0.2404;992;i
CA;sptinc992i;p95p100;1966;0.237;992;i
CA;sptinc992i;p95p100;1967;0.23909999;992;i
CA;sptinc992i;p95p100;1968;0.2402;992;i
CA;sptinc992i;p95p100;1969;0.2401;992;i
CA;sptinc992i;p95p100;1970;0.2422;992;i
CA;sptinc992i;p95p100;1971;0.24079999;992;i
CA;sptinc992i;p95p100;1972;0.2411;992;i
CA;sptinc992i;p95p100;1973;0.2392;992;i
CA;sptinc992i;p95p100;1974;0.24070001;992;i
CA;sptinc992i;p95p100;1975;0.2396;992;i
CA;sptinc992i;p95p100;1976;0.2323;992;i
CA;sptinc992i;p95p100;1977;0.2271;992;i
CA;sptinc992i;p95p100;1978;0.2295;992;i
CA;sptinc992i;p95p100;1979;0.23109999;992;i
CA;sptinc992i;p95p100;1980;0.2384;992;i
CA;sptinc992i;p95p100;1981;0.2325;992;i
CA;sptinc992i;p95p100;1982;0.2335;992;i
CA;sptinc992i;p95p100;1983;0.23289999;992;i
CA;sptinc992i;p95p100;1984;0.22920001;992;i
CA;sptinc992i;p95p100;1985;0.22939999;992;i
CA;sptinc992i;p95p100;1986;0.2335;992;i
CA;sptinc992i;p95p100;1987;0.23999999;992;i
CA;sptinc992i;p95p100;1988;0.2472;992;i
CA;sptinc992i;p95p100;1989;0.25929999;992;i
CA;sptinc992i;p95p100;1990;0.2403;992;i
CA;sptinc992i;p95p100;1991;0.2449;992;i
CA;sptinc992i;p95p100;1992;0.24869999;992;i
CA;sptinc992i;p95p100;1993;0.25999999;992;i
CA;sptinc992i;p95p100;1994;0.27970001;992;i
CA;sptinc992i;p95p100;1995;0.2554;992;i
CA;sptinc992i;p95p100;1996;0.2622;992;i
CA;sptinc992i;p95p100;1997;0.27160001;992;i
CA;sptinc992i;p95p100;1998;0.27739999;992;i
CA;sptinc992i;p95p100;1999;0.27900001;992;i
CA;sptinc992i;p95p100;2000;0.29339999;992;i
CA;sptinc992i;p95p100;2001;0.2852;992;i
CA;sptinc992i;p95p100;2002;0.28130001;992;i
CA;sptinc992i;p95p100;2003;0.28029999;992;i
CA;sptinc992i;p95p100;2004;0.28749999;992;i
CA;sptinc992i;p95p100;2005;0.29499999;992;i
CA;sptinc992i;p95p100;2006;0.303;992;i
CA;sptinc992i;p95p100;2007;0.30540001;992;i
CA;sptinc992i;p95p100;2008;0.29300001;992;i
CA;sptinc992i;p95p100;2009;0.28439999;992;i
CA;sptinc992i;p95p100;2010;0.28830001;992;i
CA;sptinc992i;p90p95;1941;0.14560001;992;i
CA;sptinc992i;p90p95;1942;0.1314;992;i
CA;sptinc992i;p90p95;1943;0.1345;992;i
CA;sptinc992i;p90p95;1944;0.12890001;992;i
CA;sptinc992i;p90p95;1945;0.12639999;992;i
CA;sptinc992i;p90p95;1946;0.1245;992;i
CA;sptinc992i;p90p95;1947;0.1247;992;i
CA;sptinc992i;p90p95;1948;0.1219;992;i
CA;sptinc992i;p90p95;1949;0.1284;992;i
CA;sptinc992i;p90p95;1950;0.1279;992;i
CA;sptinc992i;p90p95;1951;0.1235;992;i
CA;sptinc992i;p90p95;1952;0.1252;992;i
CA;sptinc992i;p90p95;1953;0.12980001;992;i
CA;sptinc992i;p90p95;1954;0.1339;992;i
CA;sptinc992i;p90p95;1955;0.1318;992;i
CA;sptinc992i;p90p95;1956;0.1304;992;i
CA;sptinc992i;p90p95;1957;0.13259999;992;i
CA;sptinc992i;p90p95;1958;0.1339;992;i
CA;sptinc992i;p90p95;1959;0.13500001;992;i
CA;sptinc992i;p90p95;1960;0.1365;992;i
CA;sptinc992i;p90p95;1961;0.1382;992;i
CA;sptinc992i;p90p95;1962;0.1336;992;i
CA;sptinc992i;p90p95;1963;0.13259999;992;i
CA;sptinc992i;p90p95;1964;0.13339999;992;i
CA;sptinc992i;p90p95;1965;0.1318;992;i
CA;sptinc992i;p90p95;1966;0.13060001;992;i
CA;sptinc992i;p90p95;1967;0.13150001;992;i
CA;sptinc992i;p90p95;1968;0.1328;992;i
CA;sptinc992i;p90p95;1969;0.13330001;992;i
CA;sptinc992i;p90p95;1970;0.13689999;992;i
CA;sptinc992i;p90p95;1971;0.1376;992;i
CA;sptinc992i;p90p95;1972;0.13699999;992;i
CA;sptinc992i;p90p95;1973;0.13349999;992;i
CA;sptinc992i;p90p95;1974;0.1354;992;i
CA;sptinc992i;p90p95;1975;0.13519999;992;i
CA;sptinc992i;p90p95;1976;0.1367;992;i
CA;sptinc992i;p90p95;1977;0.1365;992;i
CA;sptinc992i;p90p95;1978;0.1353;992;i
CA;sptinc992i;p90p95;1979;0.1331;992;i
CA;sptinc992i;p90p95;1980;0.1339;992;i
CA;sptinc992i;p90p95;1981;0.1323;992;i
CA;sptinc992i;p90p95;1982;0.1322;992;i
CA;sptinc992i;p90p95;1983;0.1337;992;i
CA;sptinc992i;p90p95;1984;0.1319;992;i
CA;sptinc992i;p90p95;1985;0.1293;992;i
CA;sptinc992i;p90p95;1986;0.1287;992;i
CA;sptinc992i;p90p95;1987;0.1256;992;i
CA;sptinc992i;p90p95;1988;0.1235;992;i
CA;sptinc992i;p90p95;1989;0.1227;992;i
CA;sptinc992i;p90p95;1990;0.123;992;i
CA;sptinc992i;p90p95;1991;0.1267;992;i
CA;sptinc992i;p90p95;1992;0.1294;992;i
CA;sptinc992i;p90p95;1993;0.1303;992;i
CA;sptinc992i;p90p95;1994;0.1313;992;i
CA;sptinc992i;p90p95;1995;0.13060001;992;i
CA;sptinc992i;p90p95;1996;0.12980001;992;i
CA;sptinc992i;p90p95;1997;0.1278;992;i
CA;sptinc992i;p90p95;1998;0.1265;992;i
CA;sptinc992i;p90p95;1999;0.1249;992;i
CA;sptinc992i;p90p95;2000;0.1228;992;i
CA;sptinc992i;p90p95;2001;0.1226;992;i
CA;sptinc992i;p90p95;2002;0.1247;992;i
CA;sptinc992i;p90p95;2003;0.125;992;i
CA;sptinc992i;p90p95;2004;0.1236;992;i
CA;sptinc992i;p90p95;2005;0.1222;992;i
CA;sptinc992i;p90p95;2006;0.1209;992;i
CA;sptinc992i;p90p95;2007;0.12;992;i
CA;sptinc992i;p90p95;2008;0.1225;992;i
CA;sptinc992i;p90p95;2009;0.1257;992;i
CA;sptinc992i;p90p95;2010;0.12549999;992;i
CA;sptinc992i;p90p100;1941;0.4531;992;i
CA;sptinc992i;p90p100;1942;0.39559999;992;i
CA;sptinc992i;p90p100;1943;0.39289999;992;i
CA;sptinc992i;p90p100;1944;0.37380001;992;i
CA;sptinc992i;p90p100;1945;0.37270001;992;i
CA;sptinc992i;p90p100;1946;0.37740001;992;i
CA;sptinc992i;p90p100;1947;0.38139999;992;i
CA;sptinc992i;p90p100;1948;0.36680001;992;i
CA;sptinc992i;p90p100;1949;0.3822;992;i
CA;sptinc992i;p90p100;1950;0.38240001;992;i
CA;sptinc992i;p90p100;1951;0.36309999;992;i
CA;sptinc992i;p90p100;1952;0.3644;992;i
CA;sptinc992i;p90p100;1953;0.37360001;992;i
CA;sptinc992i;p90p100;1954;0.38679999;992;i
CA;sptinc992i;p90p100;1955;0.38080001;992;i
CA;sptinc992i;p90p100;1956;0.37220001;992;i
CA;sptinc992i;p90p100;1957;0.37760001;992;i
CA;sptinc992i;p90p100;1958;0.38389999;992;i
CA;sptinc992i;p90p100;1959;0.38440001;992;i
CA;sptinc992i;p90p100;1960;0.38780001;992;i
CA;sptinc992i;p90p100;1961;0.3935;992;i
CA;sptinc992i;p90p100;1962;0.3777;992;i
CA;sptinc992i;p90p100;1963;0.37369999;992;i
CA;sptinc992i;p90p100;1964;0.3777;992;i
CA;sptinc992i;p90p100;1965;0.3723;992;i
CA;sptinc992i;p90p100;1966;0.36759999;992;i
CA;sptinc992i;p90p100;1967;0.37059999;992;i
CA;sptinc992i;p90p100;1968;0.373;992;i
CA;sptinc992i;p90p100;1969;0.3734;992;i
CA;sptinc992i;p90p100;1970;0.37920001;992;i
CA;sptinc992i;p90p100;1971;0.37830001;992;i
CA;sptinc992i;p90p100;1972;0.37810001;992;i
CA;sptinc992i;p90p100;1973;0.37270001;992;i
CA;sptinc992i;p90p100;1974;0.3761;992;i
CA;sptinc992i;p90p100;1975;0.3748;992;i
CA;sptinc992i;p90p100;1976;0.36899999;992;i
CA;sptinc992i;p90p100;1977;0.36359999;992;i
CA;sptinc992i;p90p100;1978;0.36489999;992;i
CA;sptinc992i;p90p100;1979;0.3642;992;i
CA;sptinc992i;p90p100;1980;0.3723;992;i
CA;sptinc992i;p90p100;1981;0.36469999;992;i
CA;sptinc992i;p90p100;1982;0.36579999;992;i
CA;sptinc992i;p90p100;1983;0.36660001;992;i
CA;sptinc992i;p90p100;1984;0.36109999;992;i
CA;sptinc992i;p90p100;1985;0.35870001;992;i
CA;sptinc992i;p90p100;1986;0.36219999;992;i
CA;sptinc992i;p90p100;1987;0.36570001;992;i
CA;sptinc992i;p90p100;1988;0.3707;992;i
CA;sptinc992i;p90p100;1989;0.382;992;i
CA;sptinc992i;p90p100;1990;0.3633;992;i
CA;sptinc992i;p90p100;1991;0.3716;992;i
CA;sptinc992i;p90p100;1992;0.37799999;992;i
CA;sptinc992i;p90p100;1993;0.39030001;992;i
CA;sptinc992i;p90p100;1994;0.41100001;992;i
CA;sptinc992i;p90p100;1995;0.38589999;992;i
CA;sptinc992i;p90p100;1996;0.39199999;992;i
CA;sptinc992i;p90p100;1997;0.3994;992;i
CA;sptinc992i;p90p100;1998;0.4039;992;i
CA;sptinc992i;p90p100;1999;0.4039;992;i
CA;sptinc992i;p90p100;2000;0.41620001;992;i
CA;sptinc992i;p90p100;2001;0.40779999;992;i
CA;sptinc992i;p90p100;2002;0.4061;992;i
CA;sptinc992i;p90p100;2003;0.40529999;992;i
CA;sptinc992i;p90p100;2004;0.4111;992;i
CA;sptinc992i;p90p100;2005;0.4172;992;i
CA;sptinc992i;p90p100;2006;0.42399999;992;i
CA;sptinc992i;p90p100;2007;0.42539999;992;i
CA;sptinc992i;p90p100;2008;0.41549999;992;i
CA;sptinc992i;p90p100;2009;0.41010001;992;i
CA;sptinc992i;p90p100;2010;0.4138;992;i
CA;sfiinc992i;p99p99.5;1920;0.039099999;992;i
CA;sfiinc992i;p99p99.5;1921;0.050500002;992;i
